232,0.85
233,0.9
234,0.8
235,0.8
236,0.8
237,0.9
238,0.8
239,0.7
240,0.8
241,0.9
242,0.8
243,0.85
244,0.7
245,0.9
246,0.9
247,0.7
248,0.85
249,0.8
250,0.9
251,0.8
252,0.85
253,0.85
254,0.8
255,0.8
256,0.9
257,0.9
258,0.7
259,0.8
260,0.8
261,0.8
262,0.9
263,0.9
264,1
265,0.9
266,0.9
267,0.9
268,0.8
269,0.6
270,0.7
271,0.8
272,0.8
273,0.7
274,0.7
275,0.8
276,0.8
277,0.8
278,0.7
279,0.8
280,0.9
281,0.6
282,0.7
283,0.5
284,0.5
285,0.7
286,0.6
287,0.1
288,0.1
289,0.6
290,0.7
291,0.7
292,0.6
293,0.7
294,0.7
295,0.6
296,0.7
297,0.6
298,0.9
299,0.5
300,0.7
301,0.8
302,0.1
303,0.7
304,0.9
305,0.4
306,0.1
307,0.7
308,0.95
309,0.8
310,0.6
311,0.8
312,0.4
313,0.1
314,0.9
315,0
316,0.95
317,0.5
318,0.1
319,0.7
320,0.7
321,0.7
322,0.1
323,0.3
324,0.5
325,0.1
326,0.8
327,0.6
328,0
329,0.1
330,0.6
331,0.8
332,0
333,0.7
334,0.9
335,0.5
336,0.8
337,0
338,0.5
339,1
340,0.1
341,0.1
342,0.8
343,0.7
344,0.9
345,0.9
346,0.7
347,0.5
348,0.9
349,0.7
350,0.9
351,0.7
352,0.9
353,0.8
354,0.1
355,0
356,0.9
357,0.7
358,1
359,0.9
360,0.7
361,0.5
362,0.95
363,0.7
364,0.9
365,1
366,0.8
367,0.9
368,0.9
369,0.8
370,0.95
371,0.9
372,0.9
373,0.9
374,0.95
375,0.9
376,0.95
377,0.8
378,0.8
379,0.8
380,0.9
381,0.9
382,0.9
383,0.9
384,0.9
385,0.9
386,1
387,0.9
388,0.5
389,0.8
390,0.8
391,0.9
392,0.9
393,0.7
394,0.8
395,0.85
396,0.8
397,0.8
398,0.7
399,0.8
400,0.9
401,0.8
402,0.8
403,0.8
404,0.7
405,0.7
406,0.7
407,0.9
408,0.9
409,0.9
410,0.8
411,0.9
412,0.6
413,0.9
414,0.8
415,0.9
416,0.8
417,0.95
418,0.8
419,0.9
420,0.8
421,0.8
422,0.8
423,0.5
424,0.8
425,0.9
426,0.95
427,0.8
428,0.9
429,0.85
430,0.8
431,0.7
432,0.9
433,0.9
434,0.85
435,0.9
436,0.8
437,0.8
438,0.8
439,0.8
440,1
441,0.9
442,0.9
443,0.8
444,0.9
445,0.9
446,0.9
447,0.9
448,0.8
449,0.9
450,0.85
451,0.7
452,0.9
453,0.8
454,0.85
455,0.9
456,0.9
457,0.8
458,0.9
459,0.8
460,0.9
461,0.8
462,0.9
463,0.85
464,0.8
465,0.9
466,0.95
467,0.9
468,0.85
469,0.95
470,0.95
471,0.95
472,0.9
473,0.9
474,0.8
475,0.9
476,0.95
477,0.9
478,0.8
479,0.7
480,0.9
481,0.85
482,0.9
483,0.85
484,0.9
485,0.9
486,1
487,0.9
488,0.8
489,0.95
490,0.9
491,0.85
492,0.9
493,1
494,0.9
495,0.9
496,0.9
497,0.8
