223,0.8
224,0.4
225,0.85
227,0.1
228,0.6
229,0.6
230,0.4
231,0.1
232,0.6
233,0.1
234,0.7
235,0.1
236,0.1
237,0
238,0.2
239,0.1
240,0.1
241,0.6
242,0.1
243,0.1
244,0.7
245,0.7
246,0.9
247,0.1
248,0.7
249,0.1
250,0.6
251,0.7
252,0.7
253,0.7
254,0.2
255,0.6
256,0.1
257,0.7
258,0.7
259,0.8
260,0.8
261,0.8
262,0.7
263,0.9
264,0.95
265,0.7
266,0.1
267,0.8
268,0.6
269,0.5
270,0.7
271,0.85
272,0.7
273,0.2
274,0.8
275,0.9
276,0.7
277,0.6
278,0.6
279,0.85
280,0.8
281,0.7
282,0.6
283,0.9
284,0.8
285,0.9
286,0.2
287,0.6
288,0.6
289,0.8
290,0.85
291,0.1
292,0.6
293,0.85
294,0.85
295,0.85
296,0.8
297,0.7
298,0.9
299,0.7
300,0.2
301,0.5
302,0.1
303,0.1
304,0.3
305,0.1
306,0.9
307,0.6
308,0.1
309,0.5
310,0.1
311,0.5
312,0.2
313,0.4
314,0.1
315,0.6
316,0.1
317,0.1
318,0.9
319,0.5
320,0.1
321,0.1
322,0.1
323,0.1
324,0.8
325,0.05
326,0.1
327,0.5
328,0.1
329,0.1
330,0.1
331,0.1
332,0
333,0.95
334,0.1
335,0.9
336,0.5
337,0.5
338,0.6
339,0
340,0.7
341,0.1
342,0.1
343,0.1
344,0.5
345,0.1
346,0.1
347,0.2
348,0.9
349,0.05
350,0.9
351,0
352,0.1
353,0.7
354,0
355,0
356,0
357,0
358,0
359,0.1
360,0.7
361,0.1
362,0.0
363,0.7
364,0.1
365,0.05
366,0.1
367,0.1
368,0.6
369,0.1
370,0.5
371,0.1
372,0
373,0.5
374,0.5
375,0
376,0.1
377,0.7
378,0.1
379,0
380,0.2
381,0.1
382,0.9
383,0.85
384,0.9
385,0.7
386,0.7
387,0.7
388,0.1
389,0.9
390,0.85
391,0.9
392,0.9
393,0.8
394,0.9
395,0.9
396,0.7
397,0.1
398,0.9
399,0.8
400,0.9
401,0.9
402,0.85
403,0.8
404,0.8
405,0.6
406,0.7
407,0.8
408,0.8
409,0.1
410,0.6
411,0.6
412,0.8
413,0.8
414,0.85
415,0.85
416,0.7
417,0.85
418,0.9
419,0.8
420,0.8
421,0.8
422,0.85
423,0.8
424,0.7
425,0.9
426,0.9
427,0.6
428,0.7
429,0.8
430,0.8
431,0.9
432,0.8
433,0.85
434,0.7
435,0.9
436,0.7
437,0.9
438,0.6
439,0.5
440,0.8
441,0.8
442,0.85
443,0.8
444,0.9
445,0.85
446,0.6
447,0.85
448,0.7
449,0.7
450,0.6
451,0.9
452,0.7
453,0.8
454,0.7
455,0.95
456,0.85
457,0.85
458,0.8
459,0.95
460,0.7
461,0.95
462,0.9
463,0.8
464,0.5
465,0.1
466,0.7
467,0.8
468,0.7
469,0.85
470,0.85
471,0.8
472,0.7
473,0.9
474,0.7
475,0.85
476,0.85
477,0.85
478,0.85
479,0.6
480,0.9
481,0.9
482,0.9
483,0.5
484,0.7
485,0.9
486,0.9
487,0.85
488,0.7
489,0.7
490,0.8
491,0.9
492,0.9
493,0.6
494,0.6
495,0.9
496,0.9
497,0.95
498,0.8
499,1
500,0.9
501,0.2
502,0.8
503,0.6
504,0.7
505,0.1
506,0.9
507,0.85
508,0.9
509,0.9
510,0.85
511,0.85
512,0.85
